ID,Sirsi Value,Preferred Label,URI
23c8c7cb-aad5-33ca-bea6-5bb734c337ba,Gavelkind,Gavelkind,http://id.loc.gov/authorities/subjects/sh85053570
bea78e35-e6d4-3ede-87a8-93818ab44b37,Borough-English (Law),Borough-English (Law),http://id.loc.gov/authorities/subjects/sh85015882
377e5e08-d58c-3863-84a6-8be680f8c854,Executions (Law),Executions (Law),http://id.loc.gov/authorities/subjects/sh85046272
447ca93d-d5e4-3054-8fcb-2687049bc5c7,Bibliography,Bibliography,http://id.loc.gov/authorities/subjects/sh99001362
91b3e684-fcf9-3eda-9111-7391e9583a54,Contracts,Contracts,http://id.loc.gov/authorities/subjects/sh85031620
7dbab0b3-0e9d-31c0-aecc-4592eba6de0d,Legal maxims,Legal maxims,http://id.loc.gov/authorities/subjects/sh85075760
fa81f88c-981b-3476-a554-c03d33f68796,Statute of frauds,Statute of frauds,http://id.loc.gov/authorities/subjects/sh85127610
11baa2c4-f423-3881-9a13-8c1e93ca0dd6,Evidence (Law),Evidence (Law),http://id.loc.gov/authorities/subjects/sh85046016
d1051b59-2e75-36aa-b77b-b0fefb2dbbb9,"Evidence, Criminal","Evidence, Criminal",http://id.loc.gov/authorities/subjects/sh85045997
83f43134-39a4-3393-bf06-ffb2b5ba7d30,Remainders (Estates),Remainders (Estates),http://id.loc.gov/authorities/subjects/sh85112763
5048f4c5-4ca8-309e-b94c-c80375962709,Executory interests,Executory interests,http://id.loc.gov/authorities/subjects/sh85046317
df9c0738-20ee-3abb-b98d-d32a74c358aa,Copyhold,Copyhold,http://id.loc.gov/authorities/subjects/sh85032436
9ca345fe-b99b-3647-9631-cc79bd4213e9,Feudalism,Feudalism,http://id.loc.gov/authorities/subjects/sh85047983
7fcb2283-994c-3df4-94e0-93bf31933157,Commons,Commons,http://id.loc.gov/authorities/subjects/sh85029003
98da2823-7f24-334e-a630-7cbde882ccd3,Manorial courts,Manorial courts,http://id.loc.gov/authorities/subjects/sh85080610
0883e160-2188-3820-b07d-a4fb69516c58,Courts baron and courts leet,Courts baron and courts leet,http://id.loc.gov/authorities/subjects/sh85033587
4a14ccf3-249d-3da9-a2d4-bba8a22f402f,Executors and administrators,Executors and administrators,http://id.loc.gov/authorities/subjects/sh85046313
08b56bcc-39f1-39c6-9e3d-49b545961430,Distress (Law),Distress (Law),http://id.loc.gov/authorities/subjects/sh85038536
a1b5b84c-4e9f-311c-a538-61230ef5904e,Replevin,Replevin,http://id.loc.gov/authorities/subjects/sh85112923
2ac18b9c-b019-32ce-9d67-50016e3134c0,Uses (Law),Uses (Law),http://id.loc.gov/authorities/subjects/sh85141553
e2241e52-9dd3-37e6-a1f2-391e2bc29f36,Trusts and trustees,Trusts and trustees,http://id.loc.gov/authorities/subjects/sh85138271
449f27b7-7439-3903-b1d3-d9a7c36706c2,Patent laws and legislation,Patent laws and legislation,http://id.loc.gov/authorities/subjects/sh85098644
19b4ddda-d362-3538-9a5a-a08193371a97,Patents,Patents,http://id.loc.gov/authorities/subjects/sh85098655
577827bc-91af-39ca-a9df-2005acbe65a9,Monopolies,Monopolies,http://id.loc.gov/authorities/subjects/sh85086963
fb7cbf14-2251-385f-9cfc-907eb18d4d9f,"Charitable uses, trusts, and foundations","Charitable uses, trusts, and foundations",http://id.loc.gov/authorities/subjects/sh85022656
9f421cc8-0dd1-3818-a07d-2a22a775f3a3,Mortmain,Mortmain,http://id.loc.gov/authorities/subjects/sh85087407
e0ab3727-7910-3371-86dc-0f3bdd0abc3f,Land titles,Land titles,http://id.loc.gov/authorities/subjects/sh85074335
bfe2256e-8514-3f61-ac23-0b6aa9790752,Registration and transfer,Registration and transfer,http://id.loc.gov/authorities/subjects/sh2002007661
6600acac-dbbe-3740-a7f7-eae0dd2be899,Scotland,Scotland,http://id.loc.gov/authorities/names/n79123936
3f756552-b724-3eea-88e3-80ac3e27e9d7,"Justice, Administration of","Justice, Administration of",http://id.loc.gov/authorities/subjects/sh85071120
5bfee278-ffdf-345c-bdf8-a06c5e79b65b,Prisons,Prisons,http://id.loc.gov/authorities/subjects/sh85106996
9535bc7c-c1c2-3eb8-a376-7c18abd47e34,Ejectment,Ejectment,http://id.loc.gov/authorities/subjects/sh85041431
54b53239-838d-3f5f-b755-ea25f6bad0a9,Libel and slander,Libel and slander,http://id.loc.gov/authorities/subjects/sh85076432
287c6dd7-473c-3dfa-bc3c-5a358d0891df,Libel and slander,Libel and slander,http://id.loc.gov/authorities/subjects/sh85076432
471b9ba2-6b11-3167-95f7-0c4f04e313d2,Homicide,Homicide,http://id.loc.gov/authorities/subjects/sh85061743
b6d9a7e4-0900-3001-a218-717c7745c576,Powers (Law),Powers (Law),http://id.loc.gov/authorities/subjects/sh85106020
fb889693-0b47-3fbe-bb90-5ba3fbaff7e6,Scire facias,Scire facias,http://id.loc.gov/authorities/subjects/sh85118716
cd093d2e-30f5-3017-9f34-2df4d08989da,Jury,Jury,http://id.loc.gov/authorities/subjects/sh85071101
8c12e6cc-26e8-3465-9ecf-d00b13d3cac4,Rent,Rent,http://id.loc.gov/authorities/subjects/sh85112870
4f08ac93-a6b9-3bf4-8dd5-862f5ba1430f,Landlord and tenant,Landlord and tenant,http://id.loc.gov/authorities/subjects/sh85074376
0c58218c-0a3e-37da-b35c-02f3858648a5,Trials (Witchcraft),Trials (Witchcraft),http://id.loc.gov/authorities/subjects/sh85137403
f2a61f07-7e02-319d-8523-48457ef4f55c,Suffolk,Suffolk (Va.),http://id.loc.gov/authorities/names/n80017758
e10d812b-a4ba-37ec-bfa2-a086ce0d72d8,Witchcraft,Witchcraft,http://id.loc.gov/authorities/subjects/sh85147143
cda230a2-902e-3032-9bdd-929566089ab0,Poor laws,Poor laws,http://id.loc.gov/authorities/subjects/sh85104857
cb803b4c-4c35-3d0c-b694-6208bff2397b,Public welfare,Public welfare,http://id.loc.gov/authorities/subjects/sh85108846
53660580-28d6-3ec6-ae3b-6abbb0b87c34,Parties to actions,Parties to actions,http://id.loc.gov/authorities/subjects/sh85098381
a1e33716-5933-375e-a173-c7cc3af0fec6,"Gettysburg, Battle of, Gettysburg, Pa., 1863","Gettysburg, Battle of, Gettysburg, Pa., 1863",http://id.loc.gov/authorities/subjects/sh85054737
85bf95d4-8a9c-38b8-92d7-5320f18324d7,Citizenship,Citizenship,http://id.loc.gov/authorities/subjects/sh85026205
4d098e70-4be8-3d26-b824-d1ce095540c4,Christmas poetry,Christmas poetry,http://id.loc.gov/authorities/subjects/sh85025305
a45db375-9e11-3d3e-a541-925b877e4dab,"Children's poetry, American","Children's poetry, American",http://id.loc.gov/authorities/subjects/sh85023723
ae556295-b11f-31d6-9d70-7a87d11d600d,Christmas cards,Christmas cards,http://id.loc.gov/authorities/subjects/sh85025307
9116de6f-e531-3288-93eb-77ca4f572c3c,Prize law,Prize law,http://id.loc.gov/authorities/subjects/sh85107077
22f3f961-d678-33b9-b7e1-ea63eeabac31,Law merchant,Law merchant,http://id.loc.gov/authorities/subjects/sh85075316
2fdb20c6-f328-3eb0-b4cf-19e193ca4de3,Commercial law,Commercial law,http://id.loc.gov/authorities/subjects/sh85028940
b327da3c-9baf-346b-b35e-f2622b68441a,Accounting,Accounting,http://id.loc.gov/authorities/subjects/sh85000411
a658823c-5b21-3d07-98ae-8a0a9a552c88,Bills of exchange,Bills of exchange,http://id.loc.gov/authorities/subjects/sh85014059
8f8e0cfd-2799-316e-8e2e-e513496b7fdb,Lifestyles,Lifestyles,http://id.loc.gov/authorities/subjects/sh85076848
98b70f3c-564d-3984-bc7d-f1cbbaee9ca6,Miracles,Miracles,http://id.loc.gov/authorities/subjects/sh85085930
2480e2b6-5661-4c6a-9845-86cff1beea9e,University of Virginia,University of Virginia,http://id.loc.gov/authorities/names/n79053979
1b29bdf6-089a-4bef-b2aa-ded9b2925d32,Waterworks,Waterworks,http://id.loc.gov/authorities/subjects/sh85145757
