ID,Sirsi Value,Preferred Label,URI
7e008fb0-5491-312f-836a-037cca770d2f,"Fitzherbert, Anthony, 1470-1538","Fitzherbert, Anthony, 1470-1538",http://id.loc.gov/authorities/names/n50005095
e564af2e-3271-3167-9d4b-299b7ab71189,"Fitzroy, Miss","Fitzroy, Miss",http://id.loc.gov/authorities/names/n2008085225
e2269cca-b53f-3065-8a83-aedd762046fe,"Fitzwilliam, Richard, -1744","Fitzwilliam, Richard, -1744",http://id.loc.gov/authorities/names/nb2014019124
52898d3e-2fb3-39f5-af4e-9e7c08a9e2a3,"Flagg, E. H. (Ellen H.),","Flagg, E. H. (Ellen H.)",http://id.loc.gov/authorities/names/n89612176
f3495175-d5ef-3804-9aa0-cdbdf183a39d,"Flagler, I. V. (Isaac Van Vleck), 1844-1909","Flagler, I. V. (Isaac Van Vleck), 1844-1909",http://id.loc.gov/authorities/names/no2001052951
84715c03-66f5-3e33-86dc-c8f39b0a6c65,"Fleetwood, C. W.,","Fleetwood, C. W., approximately 1829-1899",http://id.loc.gov/authorities/names/no2018122850
ddd8bcae-e7f0-3633-a2f8-8ef6b4f9e9a9,"Fletcher, E.","Fletcher, E.",
f790289c-b5ab-3514-ab14-abf11b3fa86c,"Fleurieu, C. P. Claret (Charles Pierre Claret), comte de, 1738-1810","Fleurieu, C. P. Claret (Charles Pierre Claret), comte de, 1738-1810",http://id.loc.gov/authorities/names/n50081504
a7cdd663-d306-3ec3-8af6-e101e13e6910,"Flexner, Abraham, 1866-1959","Flexner, Abraham, 1866-1959",http://id.loc.gov/authorities/names/n50003555
2c32d641-6b9b-3a7b-bc91-4a0d7ada3537,"Floersheim, Otto, 1853-1917","Floersheim, Otto, 1853-1917",http://id.loc.gov/authorities/names/no99078186
3f797513-6ffb-3fda-8b89-cd9afd455f6c,"Floribel,",Floribel,
6df62329-5f92-3278-aae6-234c35f7b60f,Florida Southern Railway Co. Land Department.,Florida Southern Railway Co. Land Department,
a8b410f0-7b96-3044-b141-f96d799b84dc,"Flotow, Friedrich von, 1812-1883","Flotow, Friedrich von, 1812-1883",http://id.loc.gov/authorities/names/n83129447
8d8ba843-7963-3fb9-b90a-d32949bdce64,"Floyd, John B. (John Buchanan), 1806-1863","Floyd, John B. (John Buchanan), 1806-1863",http://id.loc.gov/authorities/names/n84005107
a8491101-a896-303c-8576-66848eb7ad5c,Fluvanna County (Va.). Many Citizens.,Fluvanna County (Va.). Many Citizens,
08dd8218-e915-33b6-b408-b0e797c910ca,"Folkes, William J., 1826-1881.","Folkes, William J., 1826-1881",
db11ff02-e423-329f-9cc0-979ba284edf2,"Fontaine, C. R.","Fontaine, C. R.",
704dbb6b-4e3b-31e8-9641-c16e8426a450,"Fontaine, Charles, approximately 1514-","Fontaine, Charles, approximately 1514-",http://id.loc.gov/authorities/names/nr96026089
809acaff-bb81-3d6e-b587-aedc45a21685,"Foote, Arthur, 1853-1937","Foote, Arthur, 1853-1937",http://id.loc.gov/authorities/names/n79089279
89dafc38-3bdc-389d-a9d2-995d4d04b400,"Ford, C. R. (Charles R.)","Ford, C. R. (Charles R.)",
dc7701bc-ca1f-3a4e-9ccf-4a3453d14f90,"Ford, Ernest, 1858-1919","Ford, Ernest, 1858-1919",http://id.loc.gov/authorities/names/n82102526
a6545d33-99e5-3090-b07e-313ef0c81d01,"Ford, John Salmon.","Ford, John Salmon",http://id.loc.gov/authorities/names/n81050269
9814b0e8-3b40-339b-be55-0d52a39196f3,"Foree, E. D.,","Forée, E. D. (Erasmus Darwin), 1817-1882",http://id.loc.gov/authorities/names/n2015186338
505ab12d-f2b2-3b3a-98e3-bd25a15920d3,"Foreman, Paul B. (Paul Breck), 1911-1994","Foreman, Paul B. (Paul Breck), 1911-1994",http://id.loc.gov/authorities/names/no2005070304
1c987318-f920-31f3-bd77-a9fd90a94721,"Fornier, Jean, 1530-1583?","Fornier, Jean, 1530-1583?",http://id.loc.gov/authorities/names/nr91043994
51e82bee-a624-3c74-89c6-f07671bdafb4,"Forrest, Fanny.","Forrest, Fanny",
bbbf170a-9828-3e20-92cc-802eb0819b13,"Forrester, Alexander, -1787","Forrester, Alexander, -1787",http://id.loc.gov/authorities/names/nr90016066
92dc1b88-0d00-3aa0-a468-a8bf615045ef,"Förster, Alban, 1849-1916","Förster, Alban, 1849-1916",http://id.loc.gov/authorities/names/no93013752
8d0b759d-4e99-397d-9f56-c45f157c69a7,"Fortescue, John, Sir, 1394?-1476?","Fortescue, John, Sir, 1394?-1476?",http://id.loc.gov/authorities/names/n79021586
71569cf0-3469-3c28-9f2f-4fb5db5a0176,"Foster, Stephen Collins, 1826-1864","Foster, Stephen Collins, 1826-1864",http://id.loc.gov/authorities/names/n50023175
4eef4f88-db86-3fc1-850c-73ed2fc36d08,"Fouquet, Marie de Maupeou, vicomtesse de Vaux, 1590-1681","Fouquet, Marie de Maupeou, vicomtesse de Vaux, 1590-1681",http://id.loc.gov/authorities/names/n82063408
aedb760f-96f6-3bd5-99e4-060f411f889f,"Fowler, J. A., 1819-1878","Fowler, J. A., 1819-1878",http://id.loc.gov/authorities/names/nr95047309
04ab3b39-13f4-3fd7-b70f-201973674707,"Fox, G. D. (George Dewdney), 1856-1931","Fox, G. D. (George Dewdney), 1856-1931",http://id.loc.gov/authorities/names/n2008015999
9baac1f7-f633-3f8f-b36c-714d12ae2ba1,"Fox, Mary,","Fox, Mary",http://id.loc.gov/authorities/names/n94005325
743eaae4-76ad-3ba3-92d3-974abd28d67d,Fox and Peck.,Fox and Peck,
268fb30d-09d5-37c5-a141-5aa7046bfaa3,"Fradel, Chas. (Charles),","Fradel, Chas. (Charles)",http://id.loc.gov/authorities/names/n2009020251
70e02614-1414-3e78-9ed4-9b0c11ff47c0,France. Armée. Groupe de canevas de tir.,France. Armée. Groupe de canevas de tir,
deef1076-1a54-3ace-aa55-1fc7821151fa,France. Armée Groupe de canevas de tir.,France. Armée Groupe de canevas de tir,
5a46d8d7-7353-3ff8-8782-d853b1193316,France. Corps d'état-major.,France. Corps d'état-major,http://id.loc.gov/authorities/names/n92044969
67e3709c-2b32-3c6d-8eaa-82000fb98010,France. Dépôt général de la marine.,France. Dépôt général de la marine,http://id.loc.gov/authorities/names/n89110880
1690689f-a7a1-3d8f-b1ff-6dacc629e7ca,France. Ministère de l'intérieur. Division de la Police Générale.,France. Ministère de l'intérieur. Division de la Police Générale,
99456707-7482-32d4-a9e5-d65932fa58ab,France. Parlement (Paris),France. Parlement (Paris),http://id.loc.gov/authorities/names/n50000737
3743fe7f-9aaf-37ee-b6d5-43308554b7f7,France. Sovereign (1589-1610 : Henry IV),France. Sovereign (1589-1610 : Henry IV),http://id.loc.gov/authorities/names/n84133108
8c24c5eb-d6e6-39a5-81c4-ef8ff0cc337d,"Francis, C. P.","Francis, C. P.",http://id.loc.gov/authorities/names/no2021145923
51a1d975-77a1-3641-9d04-37ecc2867df8,"Francis, John (Lyricist)","Francis, John (Lyricist)",http://id.loc.gov/authorities/names/nb2016006461
764c40f4-f3a7-312c-992e-b8c74ea0dc14,"Francis, M. M.,","Francis, M. M.",
3ee106f4-ae53-3029-aab6-91c8c2658861,"Francis, Richard, active 1719-1728","Francis, Richard, active 1719-1728",http://id.loc.gov/authorities/names/nr89011124
93e3bf53-2dfa-31f3-9e81-74e9a78aeb17,"Francis, W. T. (William T.)","Francis, W. T. (William T.)",http://id.loc.gov/authorities/names/nr2002030128
e8eca2a9-761d-307d-a301-448a7351618c,"Franklin, Mrs., active 1786-1821","Franklin, Mrs., active 1786-1821",http://id.loc.gov/authorities/names/nr95041937
7300fbd7-dc99-33a1-b185-dd4ba6f787c5,"Franz, Robert, 1815-1892","Franz, Robert, 1815-1892",http://id.loc.gov/authorities/names/n85006189
258527a3-c87e-321f-b0a0-e20b192365dc,"Fraser, D. St. George.","Fraser, D. St. George",
1d7eaa5a-d42e-3e2f-b535-25ec28b63e48,"Fraser, Mr.,","Fraser, Mr.",
02c02ebc-5c51-359e-a351-3371605085f6,"Freeman, Douglas Southall, 1886-1953","Freeman, Douglas Southall, 1886-1953",http://id.loc.gov/authorities/names/n50026291
068d3bff-16af-37c4-a673-b289468b9f06,"Freeman, Jas. J. (James J.)","Freeman, Jas. J. (James J.)",http://id.loc.gov/authorities/names/no2005064367
79a33937-11c1-31c0-b049-4b51c051f8da,"Freeman, Max,","Freeman, Max",http://id.loc.gov/authorities/names/n2008016239
f8c7b9ee-9628-3cbc-8398-8f5151881a0d,"Freemasons. Richmond. Knights Templars. Richmond Encampment, No. 2.","Freemasons. Richmond. Knights Templars. Richmond Encampment, No. 2",
fa4cbf44-8dc1-37c2-bf3c-d36f7b26210c,"Freemasons. Richmond. Loge Française, No. 53.","Freemasons. Richmond. Loge Française, No. 53",
856a2be4-7907-3eba-82cb-43a2e2602327,"Freiligrath, Ferdinand, 1810-1876","Freiligrath, Ferdinand, 1810-1876",http://id.loc.gov/authorities/names/n50025405
329a1a75-07f7-38b9-be20-a72077f115a0,"Frellon, François, -1546?","Frellon, François, -1546?",http://id.loc.gov/authorities/names/no2009070785
dd35c883-9d06-3533-9d51-74978fe0d1e1,"Fremin, A. R., active approximately 1810-approximately 1860","Fremin, A. R., active approximately 1810-approximately 1860",http://id.loc.gov/authorities/names/no2009134414
309a13c5-cf5c-3546-84f6-720b2965ddc1,"Frémont, John Charles, 1813-1890","Frémont, John Charles, 1813-1890",http://id.loc.gov/authorities/names/n50025411
8adfbd35-6c88-31c6-b4f8-224cdd76a3a0,"French, Arthur W.,","French, Arthur W.",http://id.loc.gov/authorities/names/n00114269
13d6298d-d696-31b9-a703-8d972b25b32f,"French, Henry A.","French, H. A. (Henry Angel), 1857-1940",http://id.loc.gov/authorities/names/no2020059764
6ce14c61-a94d-3f08-8431-2d643ae1f106,"French, M.","French, M.",
8be4280f-cd5c-33a6-b676-2949634bf2c4,"French, M.","French, M.",
9cd99f34-69b4-3dcd-a2a2-6405a3edfb3d,"French, William, 1815-1898","French, William, 1815-1898",http://id.loc.gov/authorities/names/nr96015388
1458dba6-62da-3338-b4d6-db2003e4875f,"Frere, William, 1775-1836","Frere, William, 1775-1836",http://id.loc.gov/authorities/names/no2005030437
2c484b41-281e-30f1-86ff-1fe60099a4e8,"Frey, Charles T.","Frey, Charles T.",http://id.loc.gov/authorities/names/no2001044301
00616d30-791e-31bf-bea0-5da8855b18f4,"Fricker, Anne, 1820-","Fricker, Anne, 1820-",http://id.loc.gov/authorities/names/no2010116774
d38d0e17-e04c-316f-99e6-494d9de4e12a,"Fricx, Eugène-Henri, 1644-1730","Fricx, Eugène-Henri, 1644-1730",http://id.loc.gov/authorities/names/nr2007010827
207953e6-e909-398e-ab69-5bf51dfe360a,"Friderick, Theophile.","Friderick, Theophile",
0e530e32-ab52-301f-9239-e8c6b32ca269,Friedenwald Co.,Friedenwald Co.,http://id.loc.gov/authorities/names/n2007059551
df8f5539-d316-3b40-bfe8-f11dfd5e248b,"Friedrich, W., approximately 1820-1879","Friedrich, W., approximately 1820-1879",http://id.loc.gov/authorities/names/n82243953
a6c64ad6-a7c7-3554-b02a-f32cbc8448b8,"Frodsham, Jennie Seguin,","Frodsham, Jennie Seguin",http://id.loc.gov/authorities/names/no2025036514
b46195e8-b599-3bbb-8113-b76e80d6d83b,"Fry, Joshua, approximately 1700-1754","Fry, Joshua, approximately 1700-1754",http://id.loc.gov/authorities/names/n50023406
717d583e-b6a5-34e5-9729-b68b8e69126d,"Fry, William Henry, 1813-1864","Fry, William Henry, 1813-1864",http://id.loc.gov/authorities/names/n82113866
71143e17-65d4-3b65-b043-8d2f4b78b373,"Fuller, Harold de Wolf, 1874-1957","Fuller, Harold de Wolf, 1874-1957",http://id.loc.gov/authorities/names/no2009189396
f7d8b956-ae33-39c6-8b1b-20abe9e20024,"Fulmer, H. J.","Fulmer, H. J.",
e3995dcd-3adf-3fea-b355-98c1f3206018,"Funke, J.","Funke, J.",
457ae0e0-9b47-3478-b110-ef8b6d2961da,"Funke, J.","Funke, J.",
c165180b-6507-300f-b565-42d5c906bf5a,"Furlong, Atherton, 1849-1919","Furlong, Atherton, 1849-1919",http://id.loc.gov/authorities/names/no97041780
01cae46c-606c-37ec-936c-606e22bd21b8,"Furneaux, Philip, 1726-1783","Furneaux, Philip, 1726-1783",http://id.loc.gov/authorities/names/n85323127
a25987ba-5dbf-3e36-8ec3-b8afec49d6a8,"Futterer, Edward.","Futterer, Edward",
090b0129-02ea-3bd5-8c3f-02579049be9a,"G., S. G.","G., S. G.",
53c0cd16-0da9-351f-a518-5538346b87fb,"G., S. G.","G., S. G.",
29654068-4601-3fea-a65c-fbdc2c71c761,"G. and W.,",G. and W.,
529e80e9-06af-34e9-a8c1-6ba3e52dc657,"G. G. J. and J. Robinson (Paternoster-Row, London, England)","G. G. J. and J. Robinson (Paternoster-Row, London, England)",http://id.loc.gov/authorities/names/nr93047481
2362ea85-e314-3f3d-a230-51ac4b4e2ec4,G. Routledge & Co.,G. Routledge & Co.,http://id.loc.gov/authorities/names/nr90009397
55e19aeb-3a0d-36c2-8102-75cf0f722b9b,G.W. & C.B. Colton & Co.,G.W. & C.B. Colton & Co.,http://id.loc.gov/authorities/names/n82118510
fb1b24bd-532e-3090-a0f3-4e8f3da7a550,"Gabriel, Virginia, 1825-1877","Gabriel, Virginia, 1825-1877",http://id.loc.gov/authorities/names/n82228419
e14ec90a-c6bb-3f95-a0d6-5e08faf0427e,"Gade, Niels W. (Niels Wilhelm), 1817-1890","Gade, Niels W. (Niels Wilhelm), 1817-1890",http://id.loc.gov/authorities/names/n81004075
4ab0fdc2-9dea-3827-bcdc-e2db2f16cd12,"Gage, Frances Dana, 1808-1884","Gage, Frances Dana, 1808-1884",http://id.loc.gov/authorities/names/no99044660
98e382b7-1666-3512-8636-579e224546e4,"Gage, Thomas, 1721-1787","Gage, Thomas, 1721-1787",http://id.loc.gov/authorities/names/n50015446
9b72ee6f-a948-316d-b6b8-da756949f7b7,"Gagel,",Gagel,
79ceffa1-4096-3335-9c21-1f11c58321b0,"Gaine, Hugh, 1726 or 1727-1807","Gaine, Hugh, 1726 or 1727-1807",http://id.loc.gov/authorities/names/n85028495
c26ce8da-8452-32e9-8b2a-60879d0c0e04,"Gaines, Francis Pendleton, 1892-1963","Gaines, Francis Pendleton, 1892-1963",http://id.loc.gov/authorities/names/n88218909
3a91ed34-fb84-3abb-8dc4-50ac56623022,Galen.,Galen,http://id.loc.gov/authorities/names/n79059644
86ac0457-d163-37c3-96d0-89d76befc175,"Galt, Elizabeth J.","Galt, Elizabeth J.",
ebc8a887-01c9-3023-9192-20462382011a,"Galt, William R.","Galt, William R.",
61328706-ccdd-3b14-bf76-cdc379dbab12,"Galton, Susan, 1849-","Galton, Susan, 1849-",http://id.loc.gov/authorities/names/no2008187808
eaec50b5-ffae-375b-93e6-3a4a97b9f750,"Gandy, Marie, 1897-1981","Gandy, Marie, 1897-1981",http://id.loc.gov/authorities/names/n98091037
ee39ec92-f14f-3fe6-947c-c84b1c76ba0f,"Ganne, Louis, 1862-1923","Ganne, Louis, 1862-1923",http://id.loc.gov/authorities/names/n83017379
13c04247-823e-317c-8b08-238d5b480336,"Ganss, H. G. (Henry George), 1855-1912","Ganss, H. G. (Henry George), 1855-1912",http://id.loc.gov/authorities/names/no00001931
317a24e1-6cac-372f-a8e1-57281261a476,"Ganter, F.","Ganter, F.",http://id.loc.gov/authorities/names/n2008024471
9ecacaae-b68c-31b3-adbe-8780dce928ed,"Ganz, Wm. (Wilhelm)","Ganz, Wm. (Wilhelm)",http://id.loc.gov/authorities/names/n89612166
efaa3496-af75-3ef7-af78-f8b33faeb964,"Garden, H. D.","Garden, H. D.",
49db3f83-6cc1-34cc-8fbf-4a3219388bff,"Gardiner, Robert.","Gardiner, Robert",
226c6c04-a75d-38f2-94d7-5ffbfc52bb4d,"Gardiner, Robert.","Gardiner, Robert, active 18th century",http://id.loc.gov/authorities/names/n84213318
9dbd580a-7e54-33aa-88b4-db862e991c63,"Gardner, Brother","Gardner, Brother",http://id.loc.gov/authorities/names/n86848457
8f4b5243-224e-3ea1-8f7b-4fbc4aa76f99,"Gardner, W. L.,","Gardner, W. L.",http://id.loc.gov/authorities/names/nr2003015156
d3bde33e-d6d4-3db1-aea5-eea662977c56,"Gardner, William Henry, 1865-1932","Gardner, William Henry, 1865-1932",http://id.loc.gov/authorities/names/no97058440
63482c71-73be-399a-bf29-208c809f44ed,"Garland, A. C.","Garland, A. C.",
ed801cbe-887e-3044-9a83-12e87f68012a,"Garland, Hugh A., 1805-1854","Garland, Hugh A., 1805-1854",http://id.loc.gov/authorities/names/nr89002487
140ee0fb-4808-3e95-98e6-70509ba393b3,"Garland, Laura S.","Garland, Laura S.",
671b02bc-180f-3c91-979e-73dbfbee21f2,"Garnier, Robert, 1544-1590","Garnier, Robert, 1544-1590",http://id.loc.gov/authorities/names/n50015179
ce0087a0-ffce-30b3-ba06-a2aecc14ec6f,"Garrett, T. Ellwood (Thomas Ellwood), 1828-1905","Garrett, T. Ellwood (Thomas Ellwood), 1828-1905",http://id.loc.gov/authorities/names/nr2003005162
c1051ca2-7c38-3a4e-a311-4a5ec6845224,"Garrisen, E.","Garrisen, E.",
2aa4cfaf-3e88-320f-a1b4-be4e7535240e,"Gates, Ellen M. H. (Ellen Maria Huntington), 1835-1920","Gates, Ellen M. H. (Ellen Maria Huntington), 1835-1920",http://id.loc.gov/authorities/names/n96008944
dfcde6b0-bfa2-38e3-8de9-7b00a40abddc,"Gatty, Reginald A.,","Gatty, Reginald A.",http://id.loc.gov/authorities/names/no2013103776
8a376145-8feb-3850-936a-e0348b30fca1,"Gauchet, Claude, active 16th century","Gauchet, Claude, active 16th century",http://id.loc.gov/authorities/names/no2011030177
eae8263a-a37f-3ee8-9cf0-286800e13522,"Gaultier, Léonard, 1561-1641","Gaultier, Léonard, 1561-1641",http://id.loc.gov/authorities/names/n84804596
0cd410b7-5898-3b97-adb4-e64aa48cf1a4,"Gaw, R. M. (Robert M.), b. ca. 1805","Gaw, Robert M., approximately 1805-",http://id.loc.gov/authorities/names/nr91010154
eb8e9418-2071-34cc-8f45-dedc4070ea44,"Gay, James D.","Gay, James D.",http://id.loc.gov/authorities/names/nr2002044904
58c28efb-8b76-39c2-84e8-d89a434575bc,"Gaylord, C. Walter.","Gaylord, C. Walter",
92cb3266-2997-325a-a023-42f4ba703f08,"Gaynor, Jessie L., 1863-1921","Gaynor, Jessie L., 1863-1921",http://id.loc.gov/authorities/names/no90009768
04acc438-0be0-3f47-9af6-71e6b6a55c68,"Gazeau, Guillaume, active 1544-1562","Gazeau, Guillaume, active 1544-1562",http://id.loc.gov/authorities/names/nr97020980
ccbb3161-bb33-32b6-a36c-69b83f867279,"Gear, George.","Gear, George",
f8b1c48c-c9eb-3833-b260-2fdc09a7ff1c,"Geary, Gustave, -1877","Geary, Gustave, -1877",http://id.loc.gov/authorities/names/nr95045025
3b63541b-fd1f-331e-824f-72475acf9a12,"Gebest, Charles J., 1872-1937","Gebest, Charles J., 1872-1937",http://id.loc.gov/authorities/names/no97051138
d4d83ddf-6547-3b65-8677-a81ef3f3c4d6,"Geese, F.","Geese, F.",http://id.loc.gov/authorities/names/no2017119157
6af6f9a0-f841-3d04-a8b7-af123bc47a25,"Geibel, Adam, 1855-1933","Geibel, Adam, 1855-1933",http://id.loc.gov/authorities/names/no91016438
447a9304-3eaa-3df8-bb8c-79b3c33fdc64,"Geil, Frederick.","Geil, Frederick",http://id.loc.gov/authorities/names/no2018101747
aa468414-c491-37d8-b804-9a0a2ba07e92,"Gelli, Ettore.","Gelli, Ettore",
be0b4434-9e0d-3755-a2ae-52efab0e6ad9,"Genée, Richard, 1823-1895","Genée, Richard, 1823-1895",http://id.loc.gov/authorities/names/n80125355
914d3f64-1670-3465-a152-347207dbcb7f,"Gentillet, Innocent, approximately 1535-1588","Gentillet, Innocent, approximately 1535-1588",http://id.loc.gov/authorities/names/n91002197
9701f156-a459-3475-b498-5b79023d0644,Gentleman from that City.,Gentleman from that City,
c3bf57d6-e58b-3bb6-a63a-81bfe086c692,Geo. H. Walker & Co.,Geo. H. Walker & Co.,http://id.loc.gov/authorities/names/n85046770
5b86691b-3739-35ab-9aad-1654ba07e8d4,"Geoghegan, J. B.","Geoghegan, J. B. (Joseph Bryan), 1815-1889",http://id.loc.gov/authorities/names/nb2016007594
c5aec8b4-495a-36cd-be24-7f9ec2771d59,Geographia Ltd.,Geographia Ltd.,http://id.loc.gov/authorities/names/n80045835
0e8c0f01-32a5-332a-a64c-17898b6449a6,Geological Survey (U.S.),Geological Survey (U.S.),http://id.loc.gov/authorities/names/n80092173
ad951b45-8dc8-39ec-9447-3616d3a6f708,Geological Survey of Alabama.,Geological Survey of Alabama,http://id.loc.gov/authorities/names/n78089082
0fd1553b-9832-3d20-ae16-fc612b113131,"George, G.","George, G.",http://id.loc.gov/authorities/names/nb99170937
7c861701-03a1-381e-a8ea-f2d83a6f8501,"George, Russell","George, Russell",http://id.loc.gov/authorities/names/no2004091506
b058f925-9cde-3c7a-b102-5216754600e9,George F. Cram Company.,George F. Cram Company,http://id.loc.gov/authorities/names/n50017136
07c7c131-6806-35a3-8ca2-78b07b1d4bfd,"George I, King of Great Britain, 1660-1727","George I, King of Great Britain, 1660-1727",http://id.loc.gov/authorities/names/n50047915
510db4aa-8ad4-39ea-86c4-ff711cb04f48,George P. Evans & Co.,George P. Evans & Co.,http://id.loc.gov/authorities/names/nr2002016797
df364c74-ce51-3d0d-ba3f-19e9730e0e72,Georgia. General Assembly.,Georgia. General Assembly,http://id.loc.gov/authorities/names/n79041739
daded959-5c07-382c-a948-f1caada9bc91,"Gerken, Ch. H. (Charles H.)","Gerken, Ch. H. (Charles H.)",http://id.loc.gov/authorities/names/no2003050518
462080af-c994-36ce-9d05-19dd1955ff75,Germania Musical Society.,Germania Musical Society,http://id.loc.gov/authorities/names/nr95045399
75ca7a45-40c3-3954-bebd-3da17b11b695,"Germania Orchestra,",Germania Orchestra,http://id.loc.gov/authorities/names/nr95045391
fe898caa-0a16-36f3-b813-ff4a5c45c888,"Germon, Effie.","Germon, Euphemia, -1914",http://id.loc.gov/authorities/names/nr95046499
0a66a4ab-1fdc-38af-a80f-c7118878bc30,"Gerson, Julius Christian, 1811-1894","Gerson, Julius Christian, 1811-1894",http://id.loc.gov/authorities/names/n84057479
1b4c28fa-db87-3611-ac97-38dc053efe96,"Gerstäcker, Friedrich, 1816-1872","Gerstäcker, Friedrich, 1816-1872",http://id.loc.gov/authorities/names/n80064230
1dcb9e05-3d95-3fb7-a20a-6079eb0b4c00,"Getze, J. A.","Getze, J. A.",http://id.loc.gov/authorities/names/n89633202
d51271b2-1032-3576-b566-b5a33438b616,"Ghys, Henry, 1839-1908","Ghys, Henry, 1839-1908",http://id.loc.gov/authorities/names/no2005086038
fb245805-f097-3150-a355-4ab8941909f5,"Gibboney, F. L.","Gibboney, F. L.",
4c080840-9482-3105-a478-e968db239bf8,"Gibbons, John H., 1929-2015","Gibbons, John H., 1929-2015",http://id.loc.gov/authorities/names/n78009517
039c35ab-58e9-358d-97ca-9981aee7e3da,"Gibson, Edmund, 1669-1748","Gibson, Edmund, 1669-1748",http://id.loc.gov/authorities/names/n50068934
ea6219f1-b90a-3bf1-972a-3c7810bb0c78,"Gibson, J. (John), active 1750-1792","Gibson, J. (John), active 1750-1792",http://id.loc.gov/authorities/names/n82144419
737fab98-2043-3db0-bbcf-6fef180797f0,"Giesemann, A.","Giesemann, A.",
3831a837-2853-3f25-9385-209e3e9a872f,"Gilbert, Charles.","Gilbert, Charles",
41973e89-68a2-3309-9d99-cafc23b05f93,"Gilbert, Geoffrey, 1674-1726","Gilbert, Geoffrey, 1674-1726",http://id.loc.gov/authorities/names/n85024846
7f7ca9b7-f80a-3daf-9009-fcf8747736c8,"Gilbert, J. L.","Gilbert, James L. (James Little), 1837-1913",http://id.loc.gov/authorities/names/n2020018521
6aaf816a-02fa-3971-876b-b6d51832a908,"Gilbert, J. L.","Gilbert, James L. (James Little), 1837-1913",http://id.loc.gov/authorities/names/n2020018521
a7ca0eb0-b154-3b8b-9f2e-2c70c8a6b663,"Gilbert, James L.","Gilbert, James L.",
b3c110c5-897a-3a67-8d8f-d47d90c73f5e,"Gilbert, N. Strong.","Gilbert, N. Strong",
d59ce28a-167f-3a40-9cb8-f506308ec6d8,"Gilbert, W. S. (William Schwenck), 1836-1911","Gilbert, W. S. (William Schwenck), 1836-1911",http://id.loc.gov/authorities/names/n80045872
c9552677-5be7-3086-a754-9ce4265ebf21,"Gilchrist, William Wallace, 1846-1916","Gilchrist, William Wallace, 1846-1916",http://id.loc.gov/authorities/names/n84157806
d78e81f4-d672-3ed2-80ca-547271667264,"Gilder, John Francis, 1837-1908","Gilder, John Francis, 1837-1908",http://id.loc.gov/authorities/names/no2009159513
17f35ba3-e493-30fe-b580-4083e64b74f3,"Giles, J. Frank","Giles, J. Frank",http://id.loc.gov/authorities/names/no2003035688
7170d190-f9d8-3ba7-95c0-684f85e7eed4,"Giles and Gould,",Giles and Gould,http://id.loc.gov/authorities/names/nr2002016366
8b0921e7-8df4-3e12-8d1a-b77de9ab3f9e,"Gilham, William, 1819?-1872","Gilham, William, 1819?-1872",http://id.loc.gov/authorities/names/n85142123
caed2c8e-6621-3159-b27a-7ae46a5356d4,"Gill, Anton","Gill, Anton",http://id.loc.gov/authorities/names/n85023301
cf4559a6-1adf-3f92-b2ec-4e41d80a31f3,"Gill, Edward J.,","Gill, Edward J.",http://id.loc.gov/authorities/names/no00054206
aea845c7-b102-30e5-b882-be8a4d76cf26,"Gilles, Nicole.","Gilles, Nicole",http://id.loc.gov/authorities/names/nb98023072
015a7dc6-4c10-3cf0-978e-d6a07544eca8,"Gillet, Ernest, 1856-1940","Gillet, Ernest, 1856-1940",http://id.loc.gov/authorities/names/n92010639
f49f76ac-77ac-33e9-8713-ff4c47520448,"Gilliat, Edward, 1841-1915","Gilliat, Edward, 1841-1915",http://id.loc.gov/authorities/names/n90633275
a9c0f006-92b9-3188-af8f-264fe9673630,"Gillingham, Edwin,","Gillingham, Edwin",http://id.loc.gov/authorities/names/nr95043366
7f343cac-de2a-3d50-b874-fac852baf0df,Gilliss Brothers & Turnure (Firm),Gilliss Brothers & Turnure (Firm),http://id.loc.gov/authorities/names/no2006066013
b36bd0ba-0ab1-3583-90d3-672361488a96,"Gillot, Jacques, 1550?-1619","Gillot, Jacques, 1550?-1619",http://id.loc.gov/authorities/names/nr89000159
9c02ff3d-932c-34f2-bf7a-98ab4c800151,"Gilmer, J. F., 1818-1883","Gilmer, J. F., 1818-1883",http://id.loc.gov/authorities/names/n50033413
fe289783-6093-3b95-8f76-7a2cabf7a9dc,"Gilmore, P. S. (Patrick Sarsfield), 1829-1892","Gilmore, P. S. (Patrick Sarsfield), 1829-1892",http://id.loc.gov/authorities/names/n82013649
2fa94620-5645-3f3a-a374-aca166e191f0,Gilmore's Band,Gilmore's Band,http://id.loc.gov/authorities/names/n2001121456
bcee3cd2-7fd8-36b1-9984-f8d30f516e77,"Gimbel, Charles, Jr., 1848-1914","Gimbel, Charles, Jr., 1848-1914",http://id.loc.gov/authorities/names/no98111646
87bda5ed-d9eb-3934-96e8-758fc9a124d6,"Giorza, Paolo, 1832-1914","Giorza, Paolo, 1832-1914",http://id.loc.gov/authorities/names/n00077194
345af003-e880-3c1b-a19a-e6da5d5f1da0,"Giovio, Paolo, 1483-1552","Giovio, Paolo, 1483-1552",http://id.loc.gov/authorities/names/n82154669
30b5fc99-7d06-3999-9b28-4b9542106b16,"Glanville, Ranulf de, 1130-1190","Glanville, Ranulf de, 1130-1190",http://id.loc.gov/authorities/names/n82224151
